invoicedate,revenue
2011-10-03,27.04
2011-10-03,25.200000000000003
2011-10-03,25.200000000000003
2011-10-03,25.200000000000003
2011-10-03,25.200000000000003
2011-10-03,17.85
2011-10-03,19.8
2011-10-03,14.850000000000001
2011-10-03,17.0
2011-10-03,14.850000000000001
2011-10-03,17.0
2011-10-03,17.4
2011-10-03,6.64
2011-10-03,9.36
2011-10-03,35.400000000000006
2011-10-03,5.04
2011-10-03,5.04
2011-10-03,17.4
2011-10-03,14.940000000000001
2011-10-03,25.200000000000003
2011-10-03,34.68
2011-10-03,30.0
2011-10-03,15.0
2011-10-03,9.959999999999999
2011-10-03,15.0
2011-10-03,15.0
2009-12-01,22.5
2009-12-01,19.5
2009-12-01,59.5
2009-12-01,23.25
2009-12-01,19.5
2009-12-01,29.700000000000003
2009-12-01,17.700000000000003
2009-12-01,34.0
2009-12-01,14.850000000000001
2009-12-01,15.0
2010-01-06,12.5
2010-01-06,22.5
2010-01-06,22.5
2010-01-06,22.5
2010-01-06,50.849999999999994
2010-01-06,16.5
2010-01-06,19.5
2010-01-06,59.5
2010-01-06,51.0
2010-01-06,29.700000000000003
2010-01-06,16.5
2010-01-06,17.700000000000003
2010-01-06,17.700000000000003
2010-01-06,15.8
2010-01-06,59.5
2010-01-06,59.5
2010-01-06,35.400000000000006
2010-01-06,20.4
2010-01-06,12.600000000000001
2010-01-06,35.7
2010-01-06,25.5
2010-01-06,12.5
2010-02-07,19.799999999999997
2010-02-07,19.75
2010-02-07,27.0
2010-02-07,14.850000000000001
2010-02-07,15.0
2010-02-07,17.0
2010-02-07,17.0
2010-02-07,22.5
2010-02-07,22.5
2010-02-07,19.8
2010-02-07,19.5
2010-02-07,15.0
2010-02-07,17.700000000000003
2010-02-07,14.850000000000001
2010-02-07,19.5
2010-02-07,19.5
2010-06-13,19.5
2010-06-13,19.5
2010-06-13,17.700000000000003
2010-06-13,15.0
2010-06-13,10.2
2010-06-13,15.8
2010-06-13,17.700000000000003
2010-06-13,19.799999999999997
2010-06-13,15.0
2010-06-13,17.0
2010-06-13,12.75
2010-06-13,22.5
2010-06-13,22.5
2010-06-13,22.5
2010-06-13,22.5
2010-06-13,14.850000000000001
2010-06-13,14.850000000000001
2010-06-13,17.700000000000003
2010-06-13,63.5
2010-06-13,17.700000000000003
2010-09-06,12.75
2010-09-06,14.850000000000001
2010-09-06,17.700000000000003
2010-09-06,12.600000000000001
2010-09-06,10.5
2010-09-06,10.5
2010-09-06,16.5
2010-09-06,16.5
2010-09-06,16.5
2010-09-06,16.5
2010-09-06,15.9
2010-09-06,15.9
2010-09-06,22.5
2010-09-06,15.9
2010-09-06,14.850000000000001
2010-09-06,17.700000000000003
2010-10-05,19.8
2010-10-05,12.75
2010-10-05,19.799999999999997
2010-10-05,12.600000000000001
2010-10-05,19.799999999999997
2010-10-05,15.0
2010-10-05,16.5
2010-10-05,67.5
2010-10-05,15.8
2010-10-05,14.850000000000001
2010-10-05,15.0
2010-10-05,29.700000000000003
2010-10-05,19.75
2010-10-05,15.8
2010-11-25,12.600000000000001
2010-11-25,30.0
2010-11-25,14.850000000000001
2010-11-25,15.8
2010-11-25,14.850000000000001
2010-11-25,17.700000000000003
2010-11-25,17.700000000000003
2010-11-25,15.299999999999999
2010-11-25,10.2
2010-11-25,10.2
2010-11-25,15.9
2010-11-25,16.8
2010-11-25,30.0
2010-11-25,15.0
2010-11-25,29.700000000000003
2011-02-25,14.850000000000001
2011-02-25,16.6
2011-02-25,22.5
2011-02-25,22.5
2011-02-25,22.5
2011-02-25,19.8
2011-02-25,15.9
2011-02-25,15.9
2011-02-25,15.9
2011-02-25,12.600000000000001
2011-02-25,17.700000000000003
2011-02-25,19.799999999999997
2011-02-25,10.5
2011-02-25,15.0
2011-02-25,17.700000000000003
2011-02-25,14.850000000000001
2011-02-25,10.2
2011-02-25,15.0
2011-06-09,29.700000000000003
2011-06-09,15.0
2011-06-09,14.850000000000001
2011-06-09,10.2
2011-06-09,19.799999999999997
2011-06-09,19.799999999999997
2011-06-09,17.700000000000003
2011-06-09,15.9
2011-06-09,15.9
2011-08-22,101.76
2011-08-22,17.700000000000003
2011-08-22,10.2
2011-08-22,10.5
2011-08-22,20.8
2011-08-22,16.5
2011-08-22,15.0
2011-08-22,15.0
2011-08-22,19.799999999999997
2011-08-22,17.700000000000003
2011-08-22,19.799999999999997
2011-08-22,12.600000000000001
2011-08-22,17.700000000000003
2011-08-22,12.600000000000001
2011-09-29,99.60000000000001
2011-11-30,12.75
2011-11-30,10.2
2011-11-30,23.4
2011-11-30,25.5
2011-11-30,14.850000000000001
2011-11-30,30.0
2011-11-30,24.900000000000002
2011-11-30,10.2
2011-11-30,9.95
2011-11-30,19.799999999999997
2011-11-30,24.900000000000002
2009-12-01,16.95
2009-12-01,6.75
2009-12-01,1.95
2009-12-01,0.42
2009-12-01,0.85
2009-12-01,1.65
2009-12-01,2.55
2009-12-01,5.04
2009-12-01,2.1
2009-12-01,1.25
2009-12-01,1.25
2009-12-01,1.25
2009-12-01,10.5
2009-12-01,5.0
2009-12-01,15.299999999999999
2009-12-01,0.85
2009-12-01,2.95
2009-12-01,2.1
2009-12-01,2.1
2009-12-01,1.25
2009-12-01,1.25
2009-12-01,3.95
2009-12-01,2.95
2009-12-01,1.65
2009-12-01,3.3
2009-12-01,5.04
2009-12-01,5.04
2009-12-01,5.04
2009-12-01,5.04
2009-12-01,5.04
2009-12-01,3.38
2009-12-01,2.55
2009-12-01,1.7
2009-12-01,4.25
2009-12-01,0.85
2009-12-01,1.7
2009-12-01,2.95
2009-12-01,3.75
2009-12-01,6.6
2009-12-01,1.69
2009-12-01,10.5
2009-12-01,6.6
2009-12-01,7.5
2009-12-01,8.850000000000001
2009-12-01,12.75
2009-12-01,3.9
2009-12-01,12.75
2010-08-01,1.45
2010-08-01,4.25
2010-08-01,7.5
2010-08-01,11.8
2010-08-01,3.5
2010-08-01,0.21
2010-08-01,1.25
2010-08-01,3.4
2010-08-01,2.55
2010-08-01,0.42
2010-08-01,2.55
2010-08-01,3.75
2010-08-01,3.3
2010-08-01,1.65
2010-08-01,0.85
2010-08-01,1.25
2010-08-01,1.65
2010-08-01,1.25
2010-08-01,2.5
2010-08-01,1.25
2010-08-01,7.5
2010-08-01,2.1
2010-08-01,1.25
2010-08-01,1.65
2010-08-01,5.9
2010-08-01,2.5
2010-08-01,1.95
2010-08-01,3.75
2010-08-01,3.75
2010-08-01,6.25
2010-08-01,4.95
2010-08-01,2.95
2010-08-01,2.95
2010-08-01,2.5
2010-08-01,1.49
2010-08-01,1.49
2010-08-01,1.49
2010-08-01,3.75
2010-08-01,1.25
2010-08-01,2.5
2010-08-01,2.55
2010-08-01,2.55
2010-08-01,1.25
2010-08-01,2.5
2010-08-01,3.75
2010-08-01,7.5
2010-08-01,22.5
2010-08-01,6.6
2010-08-01,3.75
2010-08-01,1.25
2010-08-01,9.9
2010-08-01,4.2
2010-08-01,8.850000000000001
2010-08-01,12.75
2010-08-01,2.5
2010-08-01,1.95
2010-08-01,5.1
2010-08-01,1.25
2010-08-01,3.75
2010-08-01,2.5
2010-11-08,5.04
2010-11-08,1.25
2010-11-08,2.55
2010-11-08,2.55
2010-11-08,15.12
2010-11-08,3.4
2010-11-08,2.95
2010-11-08,2.5
2010-11-08,7.56
2010-11-08,1.95
2010-11-08,3.9
2010-11-08,0.85
2010-11-08,25.0
2010-11-08,7.5
2010-11-08,7.5
2010-11-08,3.4799999999999995
2010-11-08,14.75
2010-11-08,1.6500000000000001
2010-11-08,3.8500000000000005
2010-11-08,5.04
2010-11-08,5.04
2010-11-08,5.04
2010-11-08,5.04
2010-11-08,7.6499999999999995
2010-11-08,5.9
2010-11-08,0.95
2010-11-08,2.88
2010-11-08,12.75
2010-11-08,12.75
2010-11-08,2.95
2010-11-08,5.9
2010-11-08,5.9
2010-11-08,21.8
2010-11-08,14.75
2010-11-08,8.5
2010-11-08,3.75
2010-11-08,2.5
2010-11-08,3.75
2010-11-08,17.0
2010-11-08,4.2
2010-11-08,3.95
2010-11-08,4.25
2010-11-08,3.75
2010-11-08,3.75
2010-11-08,5.1
2010-11-08,4.35
2010-11-08,9.9
2010-11-08,5.9
2010-11-08,3.4799999999999995
2010-11-08,3.4799999999999995
2010-11-08,3.4799999999999995
2010-11-08,4.25
2010-11-08,2.1
2010-11-08,3.3
2010-11-08,1.9500000000000002
2010-11-08,3.4
2010-11-08,4.25
2010-11-08,3.75
2010-11-08,5.9
2010-11-08,15.0
2010-11-08,4.95
2010-11-08,4.65
2010-11-08,18.75
2010-11-08,2.8499999999999996
2010-11-08,23.4
2010-11-08,2.55
2010-11-08,35.8
2010-11-12,3.75
2010-11-12,5.8
2010-11-12,9.9
2010-11-12,11.9
2010-11-12,3.36
2010-11-12,2.6
2010-11-12,2.1
2010-11-12,0.42
2010-11-12,0.84
2010-11-12,3.36
2010-11-12,6.5
2010-11-12,6.5
2010-11-12,1.45
2010-11-12,1.45
2010-11-12,1.45
2010-11-12,1.45
2010-11-12,8.5
2010-11-12,2.9
2010-11-12,13.919999999999998
2010-11-12,17.9
2011-07-17,12.75
2011-07-17,4.25
2011-07-17,4.25
2011-07-17,8.25
2011-07-17,3.95
2011-07-17,1.95
2011-07-17,1.95
2011-07-17,2.52
2011-07-17,2.1
2011-07-17,2.1
2011-07-17,2.1
2011-07-17,3.75
2011-07-17,1.45
2011-07-17,1.7
2011-07-17,3.75
2011-07-17,0.84
2011-07-17,0.84
2011-07-17,0.84
2011-07-17,1.26
2011-07-17,0.42
2011-07-17,0.42
2011-07-17,0.84
2011-07-17,1.26
2011-07-17,0.84
2011-07-17,0.84
2011-07-17,0.84
2011-07-17,0.84
2011-07-17,3.9
2011-07-17,4.35
2011-07-17,1.7
2011-07-17,6.5
2011-07-17,1.45
2011-07-17,1.45
2011-07-17,0.8699999999999999
2011-07-17,2.1
2011-07-17,9.9
2011-07-17,3.75
2011-07-17,1.58
2011-07-17,1.25
2011-07-17,0.83
2011-07-17,9.9
2011-07-17,1.95
2011-07-17,15.8
2011-07-17,0.65
2011-07-17,0.83
2011-07-17,9.899999999999999
2011-07-17,5.95
2011-07-17,1.17
2009-12-01,1.95
2009-12-01,39.0
2009-12-01,19.8
2009-12-01,14.75
2009-12-01,5.0
2009-12-01,8.75
2009-12-01,13.2
2009-12-01,15.299999999999999
2009-12-01,7.95
2009-12-01,5.95
2009-12-01,4.95
2009-12-01,4.95
2009-12-01,2.5
2009-12-01,0.95
2009-12-15,7.9
2009-12-15,11.9
2009-12-15,11.9
2009-12-15,12.5
2009-12-15,8.850000000000001
2009-12-15,9.9
2009-12-15,14.850000000000001
2009-12-15,4.95
2009-12-15,4.95
2009-12-15,6.9
2009-12-15,19.95
2009-12-15,39.0
2009-12-15,9.95
2009-12-15,1.25
2009-12-15,9.9
2010-03-30,3.75
2010-03-30,2.5
2010-03-30,11.850000000000001
2010-03-30,4.95
2010-03-30,2.5
2010-03-30,1.7
2010-03-30,2.95
2010-03-30,5.9
2010-03-30,2.95
2010-03-30,8.4
2010-03-30,15.9
2010-03-30,4.47
2010-03-30,4.35
2010-03-30,1.95
2010-03-30,13.9
2010-03-30,12.5
2010-03-30,3.75
2010-03-30,11.9
2010-03-30,5.95
2010-03-30,5.95
2010-03-30,3.75
2010-03-30,3.75
2010-03-30,3.75
2010-03-30,3.75
2010-06-07,3.75
2010-06-07,7.5
2010-06-07,3.75
2010-06-07,3.75
2010-06-07,11.850000000000001
2010-06-07,15.9
2010-06-07,5.85
2010-06-07,1.95
2010-06-07,1.95
2010-06-07,1.95
2010-06-07,5.9
2010-06-07,10.0
2010-06-07,0.42
2010-06-07,1.65
2010-06-07,1.65
2010-06-07,3.3
2010-06-07,2.55
2010-06-07,2.5
2010-06-07,2.5
2010-06-07,1.95
2010-06-07,10.5
2010-06-07,12.75
2010-06-07,8.4
2010-06-07,5.95
2010-06-07,5.95
2010-06-07,13.9
2010-08-03,5.95
2010-08-03,2.2
2010-08-03,3.75
2010-08-03,5.9
2010-08-03,1.65
2010-08-03,3.3
2010-08-03,3.3
2010-08-03,4.949999999999999
2010-08-03,2.5
2010-08-03,3.3
2010-08-03,1.7
2010-08-03,3.3
2010-08-03,3.75
2010-08-03,6.5
2010-08-03,6.5
2010-08-03,6.5
2010-08-03,8.5
2010-08-03,6.6
2010-08-03,13.0
2010-08-03,4.25
2010-08-03,5.95
2010-08-03,12.75
2010-12-14,4.25
2010-12-14,1.65
2010-12-14,1.65
2010-12-14,4.25
2010-12-14,1.65
2010-12-14,4.95
2010-12-14,4.95
2010-12-14,4.95
2010-12-14,3.75
2010-12-14,1.65
2010-12-14,5.9
2010-12-14,11.9
2010-12-14,6.95
2010-12-14,8.4
2010-12-14,4.95
2010-12-14,3.75
2010-12-14,7.9
2010-12-14,7.6499999999999995
2010-12-14,13.0
2010-12-14,11.9
2010-12-14,4.95
2011-03-29,7.6499999999999995
2011-03-29,3.75
2011-03-29,1.65
2011-03-29,1.65
2011-03-29,1.65
2011-03-29,3.3
2011-03-29,3.3
2011-03-29,4.949999999999999
2011-03-29,2.25
2011-03-29,2.25
2011-03-29,4.5
2011-03-29,8.850000000000001
2011-03-29,2.95
2011-03-29,4.95
2011-03-29,5.95
2011-03-29,5.95
2011-03-29,8.4
2011-03-29,13.9
2011-03-29,8.5
2011-03-29,11.850000000000001
2011-06-14,6.24
2011-06-14,4.16
2011-06-14,3.3
2011-06-14,8.4
2011-06-14,9.899999999999999
2011-06-14,13.9
2011-06-14,3.95
2011-06-14,3.95
2011-06-14,4.949999999999999
2011-06-14,4.949999999999999
2011-06-14,2.95
2011-06-14,2.95
2011-06-14,11.25
2011-06-14,9.9
2011-06-14,7.5
2011-06-14,3.95
2011-06-14,3.95
2011-12-06,23.700000000000003
2011-12-06,5.9
2011-12-06,1.26
2011-12-06,2.5
2011-12-06,2.5
2011-12-06,1.26
2011-12-06,1.26
2011-12-06,3.3
2011-12-06,1.65
2011-12-06,1.65
2011-12-06,3.3
2011-12-06,3.3
2011-12-06,1.65
2011-12-06,3.3
2011-12-06,1.25
2011-12-06,1.58
2011-12-06,1.25
2011-12-06,2.08
2011-12-06,2.5
2011-12-06,4.98
2011-12-06,4.25
2011-12-06,4.95
2011-12-06,4.95
2011-12-06,4.95
2011-12-06,4.15
2011-12-06,4.95
2011-12-06,2.5
2011-12-06,4.95
2011-12-06,2.5
2011-12-06,9.9
2011-12-06,6.25
2011-12-06,2.61
2011-12-06,6.25
2011-12-06,18.75
2011-12-06,13.9
2009-12-01,8.95
2009-12-01,6.5
2009-12-01,6.5
2009-12-01,7.800000000000001
2009-12-01,3.3
2009-12-01,2.5
2009-12-01,5.8
2009-12-01,2.5
2009-12-01,1.25
2009-12-01,3.75
2009-12-01,5.9
2009-12-01,15.299999999999999
2009-12-01,13.41
2009-12-01,22.5
2009-12-01,22.5
2009-12-01,22.5
2009-12-01,22.5
2009-12-01,2.25
2009-12-01,2.25
2009-12-01,39.6
2009-12-01,37.5
2009-12-01,5.85
2009-12-01,5.9
2009-12-01,5.9
2009-12-01,5.9
2010-03-08,16.5
2010-03-08,16.5
2010-03-08,15.6
2010-03-08,19.5
2010-03-08,19.5
2010-03-08,19.5
2010-03-08,19.5
2010-03-08,17.4
2010-03-08,12.600000000000001
2010-03-08,10.2
2010-03-08,10.2
2010-03-08,10.5
2010-03-08,10.5
2010-03-08,10.5
2010-03-08,10.5
2010-03-08,15.299999999999999
2010-03-08,15.299999999999999
2010-03-08,15.299999999999999
2010-03-08,16.5
2010-03-08,14.850000000000001
2010-04-27,15.299999999999999
2010-04-27,17.700000000000003
2010-04-27,17.700000000000003
2010-04-27,15.0
2010-04-27,25.5
2010-04-27,30.0
2010-04-27,14.98
2010-04-27,25.200000000000003
2010-04-27,19.5
2010-04-27,19.5
2010-04-27,19.5
2010-04-27,19.5
2010-04-27,8.5
2010-04-27,8.5
2010-04-27,22.5
2010-04-27,15.0
2010-04-27,15.0
2010-04-27,22.5
2010-04-27,22.5
2010-04-27,22.5
2010-04-27,16.5
2010-04-27,15.299999999999999
2010-04-27,17.700000000000003
2010-04-27,15.299999999999999
2010-04-27,15.6
2010-04-27,16.5
2010-04-27,16.8
2010-04-27,15.9
2010-04-27,15.9
2010-08-10,17.700000000000003
2010-08-10,15.6
2010-08-10,15.6
2010-08-10,15.0
2010-08-10,19.5
2010-08-10,19.5
2010-08-10,19.5
2010-08-10,19.5
2010-08-10,19.5
2010-08-10,16.5
2010-08-10,8.5
2010-08-10,8.5
2010-08-10,8.5
2010-08-10,16.5
2010-08-10,16.5
2010-08-10,15.299999999999999
2010-08-10,16.5
2010-08-10,23.4
2010-08-10,23.4
2010-08-10,15.6
2010-09-26,15.299999999999999
2010-09-26,17.85
2010-09-26,30.599999999999998
2010-09-26,30.599999999999998
2010-09-26,15.299999999999999
2010-09-26,30.0
2010-09-26,25.200000000000003
2010-09-26,50.400000000000006
2010-09-26,50.400000000000006
2010-09-26,23.400000000000002
2010-09-26,12.600000000000001
2010-09-26,12.600000000000001
2010-09-26,12.600000000000001
2010-09-26,8.5
2010-09-26,8.5
2010-09-26,15.0
2010-09-26,15.0
2010-09-26,17.700000000000003
2010-09-26,15.6
2010-09-26,15.299999999999999
2010-10-28,37.2
2010-10-28,30.0
2010-10-28,19.5
2010-10-28,19.5
2010-10-28,19.5
2010-10-28,45.0
2010-10-28,22.5
2010-10-28,12.600000000000001
2010-10-28,31.2
2010-10-28,15.6
2010-10-28,45.0
2010-10-28,15.0
2010-10-28,15.0
2011-02-23,19.5
2011-02-23,19.5
2011-02-23,12.600000000000001
2011-02-23,17.700000000000003
2011-02-23,17.700000000000003
2011-02-23,17.700000000000003
2011-02-23,17.85
2011-02-23,15.0
2011-02-23,15.299999999999999
2011-02-23,15.299999999999999
2011-02-23,19.5
2011-02-23,17.4
2011-02-23,16.5
2011-02-23,16.5
2011-02-23,19.5
2011-02-23,19.5
2011-02-23,8.5
2011-02-23,6.959999999999999
2011-02-23,6.959999999999999
2011-02-23,19.9
2011-06-29,15.9
2011-06-29,31.8
2011-06-29,20.8
2011-06-29,20.8
2011-06-29,20.8
2011-06-29,20.8
2011-06-29,16.6
2011-06-29,16.6
2011-06-29,33.2
2011-06-29,16.5
2011-06-29,16.5
2011-06-29,16.5
2011-06-29,15.0
2011-06-29,15.0
2011-06-29,12.600000000000001
2011-06-29,15.6
2011-06-29,25.0
2011-06-29,22.5
2011-10-13,19.799999999999997
2011-10-13,15.299999999999999
2011-10-13,20.8
2011-10-13,20.8
2011-10-13,20.8
2011-10-13,20.8
2011-10-13,20.8
2011-10-13,19.799999999999997
2011-10-13,15.0
2011-10-13,15.0
2011-10-13,19.799999999999997
2011-10-13,14.850000000000001
2011-10-13,12.600000000000001
2011-10-13,12.600000000000001
2011-10-13,24.900000000000002
2011-10-13,15.0
2011-10-13,10.4
2011-10-13,10.4
2011-10-13,14.850000000000001
2011-10-13,20.8
2011-10-13,15.0
2011-10-13,17.4
2011-10-13,10.2
2011-10-13,35.400000000000006
2011-11-18,41.6
2011-11-18,33.2
2011-11-18,33.2
2011-11-18,20.8
2011-11-18,15.0
2011-11-18,14.850000000000001
2011-11-18,45.0
2011-11-18,30.240000000000002
2011-11-18,19.799999999999997
2011-11-18,10.08
2011-11-18,10.0
2011-11-18,10.0
2011-11-18,10.0
2011-11-18,10.0
2011-11-18,41.6
2011-11-18,20.8
2009-12-01,76.32000000000001
2009-12-01,35.7
2009-12-01,71.4
2009-12-01,108.16
2010-03-23,17.700000000000003
2010-03-23,138.24
2010-03-23,76.32000000000001
2010-03-23,81.12
2010-04-19,81.6
2010-04-19,29.700000000000003
2010-04-19,76.32000000000001
2010-09-08,232.0
2010-09-08,76.32000000000001
2010-09-08,17.4
2010-11-26,81.6
2010-11-26,76.32000000000001
2010-11-26,138.24
2010-11-26,19.5
2011-03-16,81.6
2011-03-16,76.32000000000001
2011-03-16,148.72
2011-10-31,76.32000000000001
2011-10-31,54.08
2011-10-31,81.6
2011-10-31,50.400000000000006
2011-10-31,42.96
2011-11-25,214.8
2011-11-25,40.56
2011-11-25,81.6
2011-11-25,16.65
2009-12-01,38.099999999999994
2009-12-01,17.85
2009-12-01,17.0
2009-12-01,51.0
2009-12-01,37.9
2009-12-01,25.5
2009-12-01,15.6
2009-12-01,15.6
2010-02-09,51.0
2010-02-09,25.5
2010-02-09,25.5
2010-02-09,12.75
2010-02-09,15.9
2010-02-09,14.95
2010-02-09,17.85
2010-02-09,13.950000000000001
2010-02-09,11.9
2010-02-09,12.75
2010-02-09,10.5
2010-02-09,10.5
2010-02-09,10.5
2010-02-09,45.95
2010-03-03,25.5
2010-03-03,35.7
2010-03-03,91.9
2010-03-03,40.56
2010-04-20,25.5
2010-04-20,15.9
2010-04-20,13.52
2010-04-20,13.52
2010-04-20,15.8
2010-04-20,15.0
2010-04-20,51.0
2010-04-20,15.9
2010-04-20,25.5
2010-04-20,33.9
2010-04-20,17.0
2010-04-20,12.75
2010-04-20,15.9
2010-06-02,27.04
2010-06-02,27.04
2010-06-02,51.0
2010-06-02,23.8
2010-06-02,31.8
2010-06-02,10.5
2010-06-02,10.5
2010-07-05,25.5
2010-07-05,40.56
2010-07-05,13.5
2010-07-05,15.9
2010-08-24,51.0
2010-08-24,25.5
2010-08-24,17.700000000000003
2010-08-24,17.700000000000003
2010-08-24,10.5
2010-08-24,10.5
2010-08-24,35.400000000000006
2010-08-24,17.700000000000003
2010-09-09,70.80000000000001
2010-09-09,18.75
2010-09-09,35.400000000000006
2010-09-09,27.04
2010-09-09,27.04
2010-09-09,23.8
2010-10-07,30.0
2010-10-07,20.4
2010-10-07,17.700000000000003
2010-10-07,15.8
2010-10-07,12.75
2010-10-07,17.85
2011-01-11,15.9
2011-01-11,23.6
2011-01-11,13.52
2011-01-11,14.95
2011-01-11,21.95
2011-01-11,24.95
2011-01-11,25.5
2011-01-11,12.5
2011-01-11,17.700000000000003
2011-01-11,70.80000000000001
2011-01-11,11.9
2011-01-11,25.5
2011-01-11,23.8
2011-08-18,25.5
2011-08-18,27.04
2009-12-01,7.9
2009-12-01,4.25
2009-12-01,3.75
2009-12-01,0.65
2009-12-01,6.75
2009-12-01,3.9
2009-12-01,14.75
2009-12-01,6.6
2009-12-01,10.0
2009-12-01,0.21
2009-12-01,2.5
2009-12-01,2.95
2009-12-01,25.5
