invoicedate,revenue
2011-04-01,35.400000000000006
2011-04-01,25.5
2011-04-01,25.5
2011-04-01,17.0
2011-04-01,17.4
2011-04-01,14.850000000000001
2011-04-01,14.850000000000001
2011-04-01,29.700000000000003
2011-05-22,1.65
2011-05-22,0.85
2011-05-22,4.25
2011-05-22,0.42
2011-05-22,2.55
2011-05-22,19.799999999999997
2011-05-22,9.959999999999999
2011-05-22,14.85
2011-05-22,9.899999999999999
2011-05-22,9.899999999999999
2011-05-22,12.48
2011-05-22,14.5
2011-05-22,22.5
2011-05-22,17.700000000000003
2011-05-22,25.5
2011-05-22,29.5
2011-05-22,19.5
2011-05-22,16.5
2011-05-22,5.1
2011-05-22,17.700000000000003
2011-05-22,16.5
2011-05-22,9.899999999999999
2011-05-22,20.16
2011-05-22,20.16
2011-05-22,20.4
2011-05-22,22.5
2011-05-22,14.95
2011-05-22,16.5
2011-05-22,26.400000000000002
2011-05-22,39.599999999999994
2011-05-22,25.200000000000003
2011-05-22,15.0
2011-05-22,20.8
2011-05-22,16.95
2011-05-22,30.0
2011-05-22,20.8
2011-05-22,20.8
2011-05-22,23.85
2011-05-22,23.85
2011-05-22,60.48
2011-05-22,17.700000000000003
2011-05-22,20.4
2011-05-22,14.850000000000001
2011-05-22,9.9
2011-05-22,20.16
2011-05-22,8.850000000000001
2011-05-22,81.6
2011-11-01,102.0
2011-11-01,7.9
2011-11-01,33.3
2011-11-01,37.44
2011-11-01,15.0
2011-11-01,10.08
2011-11-01,20.8
2011-11-01,20.8
2011-11-01,16.5
2011-11-01,20.8
2011-11-01,41.6
2011-11-28,74.25
2011-11-28,102.0
2011-11-28,102.0
2011-11-28,34.68
2011-11-28,15.299999999999999
2011-11-28,41.6
2011-11-28,41.6
2011-11-28,20.8
2011-11-28,34.68
2011-11-28,23.4
2011-11-28,22.5
2009-12-01,35.400000000000006
2009-12-01,81.6
2009-12-01,17.700000000000003
2009-12-01,15.299999999999999
2009-12-01,15.0
2009-12-01,17.85
2009-12-01,17.85
2009-12-01,17.85
2009-12-01,17.85
2009-12-01,7.800000000000001
2009-12-01,15.0
2009-12-01,9.899999999999999
2009-12-01,11.7
2009-12-01,12.600000000000001
2009-12-01,12.600000000000001
2009-12-01,17.85
2009-12-01,27.0
2009-12-01,15.299999999999999
2009-12-01,12.600000000000001
2009-12-01,20.28
2009-12-01,10.2
2009-12-01,10.2
2009-12-01,15.0
2009-12-01,30.0
2009-12-01,17.700000000000003
2009-12-01,19.75
2009-12-01,27.0
2009-12-01,15.0
2009-12-01,8.5
2009-12-01,17.700000000000003
2009-12-01,17.700000000000003
2009-12-01,11.9
2009-12-01,11.9
2009-12-01,17.0
2009-12-01,23.85
2009-12-01,17.700000000000003
2009-12-01,13.9
2009-12-01,12.7
2010-01-26,17.85
2010-01-26,81.6
2010-01-26,13.9
2010-01-26,13.52
2010-01-26,12.5
2010-01-26,13.919999999999998
2010-01-26,16.5
2010-01-26,16.5
2010-01-26,16.5
2010-01-26,21.0
2010-01-26,10.2
2010-01-26,17.700000000000003
2010-01-26,15.299999999999999
2010-01-26,17.700000000000003
2010-01-26,12.5
2010-01-26,10.2
2010-01-26,15.600000000000001
2010-01-26,15.0
2010-01-26,19.799999999999997
2010-01-26,13.950000000000001
2010-01-26,16.5
2010-03-09,13.6
2010-03-09,10.08
2010-03-09,15.0
2010-03-09,39.95
2010-03-09,15.0
2010-03-09,15.0
2010-03-09,15.0
2010-03-09,7.5
2010-03-09,10.0
2010-03-09,10.0
2010-03-09,19.799999999999997
2010-03-09,25.200000000000003
2010-03-09,13.9
2010-03-09,13.52
2010-03-09,16.95
2010-03-09,12.600000000000001
2010-03-09,10.2
2010-03-09,17.700000000000003
2010-03-09,11.9
2010-03-09,15.299999999999999
2010-03-09,19.799999999999997
2010-03-09,125.0
2010-03-09,81.6
2010-04-01,30.0
2010-04-01,17.700000000000003
2010-04-01,17.85
2010-04-01,17.85
2010-04-01,14.850000000000001
2010-04-01,21.3
2010-04-01,21.3
2010-04-01,10.2
2010-04-01,15.299999999999999
2010-04-01,15.299999999999999
2010-04-01,10.5
2010-04-01,10.5
2010-04-01,10.5
2010-04-01,10.5
2010-04-01,5.04
2010-04-01,10.08
2010-04-01,17.700000000000003
2010-04-01,15.299999999999999
2010-04-01,17.700000000000003
2010-04-01,13.919999999999998
2010-05-10,10.2
2010-05-10,15.8
2010-05-10,10.08
2010-05-10,10.08
2010-05-10,10.2
2010-05-10,15.0
2010-05-10,11.7
2010-05-10,19.799999999999997
2010-05-10,81.6
2010-05-10,15.0
2010-05-10,25.5
2010-05-10,15.9
2010-05-10,15.9
2010-05-10,19.799999999999997
2010-05-10,15.0
2010-05-10,20.4
2010-05-10,12.600000000000001
2010-05-10,17.85
2010-05-10,23.25
2010-05-10,13.52
2010-05-10,12.75
2010-05-10,13.950000000000001
2010-05-10,12.600000000000001
2010-05-10,10.2
2010-05-10,17.700000000000003
2010-05-10,13.919999999999998
2010-05-10,10.5
2010-05-10,10.5
2010-07-22,12.75
2010-07-22,17.700000000000003
2010-07-22,15.0
2010-07-22,15.0
2010-07-22,21.5
2010-07-22,17.700000000000003
2010-07-22,21.3
2010-07-22,15.0
2010-07-22,10.2
2010-07-22,15.0
2010-07-22,10.2
2010-07-22,15.0
2010-07-22,12.5
2010-07-22,9.899999999999999
2010-07-22,25.5
2010-07-22,17.85
2010-07-22,15.299999999999999
2010-07-22,15.0
2010-07-22,9.899999999999999
2010-07-22,10.2
2010-07-22,17.9
2010-07-22,13.52
2010-07-22,81.6
2010-07-22,15.0
2010-07-22,17.700000000000003
2010-08-17,17.4
2010-08-17,81.6
2010-08-17,15.0
2010-08-17,2.52
2010-08-17,17.0
2010-08-17,16.5
2010-08-17,15.0
2010-08-17,12.600000000000001
2010-08-17,13.2
2010-08-17,23.4
2010-08-17,23.4
2010-08-17,15.299999999999999
2010-08-17,15.299999999999999
2010-08-17,15.0
2010-08-17,15.0
2010-08-17,19.799999999999997
2010-08-17,5.04
2010-08-17,5.04
2010-08-17,5.04
2010-08-17,5.04
2010-10-12,16.5
2010-10-12,16.5
2010-10-12,16.5
2010-10-12,5.04
2010-10-12,5.04
2010-10-12,35.400000000000006
2010-10-12,81.6
2010-10-12,17.85
2010-10-12,15.0
2010-10-12,12.75
2010-10-12,15.0
2010-10-12,10.5
2010-10-12,25.5
2010-10-12,15.0
2010-10-12,19.799999999999997
2010-10-12,19.799999999999997
2010-10-12,17.700000000000003
2010-11-23,81.6
2010-11-23,17.700000000000003
2010-11-23,15.0
2010-11-23,14.850000000000001
2010-11-23,15.0
2010-11-23,20.4
2010-11-23,15.299999999999999
2010-11-23,70.80000000000001
2010-11-23,15.0
2010-11-23,27.04
2010-11-23,17.700000000000003
2010-11-23,15.0
2010-11-23,30.0
2010-11-23,35.7
2010-11-23,11.7
2010-11-23,17.700000000000003
2010-11-23,16.5
2010-11-23,16.5
2010-11-23,25.200000000000003
2010-11-23,52.5
2010-11-23,15.0
2010-11-23,17.4
2010-11-23,15.0
2010-11-23,10.2
2010-11-23,10.2
2010-11-23,10.2
2011-03-03,81.6
2011-03-03,14.850000000000001
2011-03-03,19.5
2011-03-03,9.9
2011-03-03,19.919999999999998
2011-03-03,15.0
2011-03-03,15.0
2011-03-03,10.2
2011-03-03,10.2
2011-03-03,19.8
2011-03-03,13.52
2011-03-03,25.200000000000003
2011-03-03,25.200000000000003
2011-03-03,12.75
2011-03-03,15.9
2011-03-03,15.0
2011-03-03,15.299999999999999
2011-03-03,13.9
2011-03-03,2.9
2011-03-03,15.0
2011-03-03,25.5
2011-03-03,16.95
2011-03-03,19.799999999999997
2011-03-03,19.799999999999997
2011-03-03,15.0
2011-03-03,17.0
2011-03-03,16.5
2011-03-03,16.5
2011-03-03,15.0
2011-03-03,15.0
2011-03-03,17.700000000000003
2011-03-03,11.9
2011-03-03,10.2
2011-03-03,5.04
2011-03-03,5.04
2011-03-03,5.04
2011-05-10,15.0
2011-05-10,17.700000000000003
2011-05-10,19.799999999999997
2011-05-10,15.9
2011-05-10,11.9
2011-05-10,15.0
2011-05-10,13.5
2011-05-10,17.700000000000003
2011-05-10,14.75
2011-05-10,14.75
2011-05-10,19.8
2011-05-10,29.700000000000003
2011-05-10,13.52
2011-05-10,15.299999999999999
2011-05-10,14.850000000000001
2011-05-10,14.850000000000001
2011-05-10,18.6
2011-05-10,19.8
2011-05-10,20.85
2011-05-10,19.5
2011-05-10,15.9
2011-05-10,10.2
2011-05-10,19.75
2011-05-10,5.04
2011-05-10,17.700000000000003
2011-05-10,81.6
2011-05-10,15.0
2011-05-10,15.0
2011-09-06,15.0
2011-09-06,15.0
2011-09-06,15.0
2011-09-06,17.700000000000003
2011-09-06,14.850000000000001
2011-09-06,29.700000000000003
2011-09-06,19.799999999999997
2011-09-06,13.52
2011-09-06,19.799999999999997
2011-09-06,9.959999999999999
2011-09-06,20.4
2011-09-06,10.2
2011-09-06,10.2
2011-09-06,6.959999999999999
2011-09-06,5.04
2011-09-06,15.0
2011-09-06,17.4
2011-09-06,9.36
2011-09-06,19.8
2011-09-06,81.6
2011-09-06,15.0
2011-09-06,12.75
2011-09-06,17.700000000000003
2011-09-06,19.8
2011-09-06,18.75
2011-09-06,18.75
2011-09-06,26.32
2011-09-06,21.0
2011-09-06,16.5
2011-09-06,23.4
2011-11-23,19.799999999999997
2011-11-23,17.34
2011-11-23,7.9
2011-11-23,15.0
2011-11-23,19.5
2011-11-23,10.2
2011-11-23,24.75
2011-11-23,17.700000000000003
2011-11-23,29.700000000000003
2011-11-23,17.700000000000003
2011-11-23,20.4
2011-11-23,39.599999999999994
2011-11-23,15.0
2011-11-23,11.7
2011-11-23,15.0
2011-11-23,11.7
2011-11-23,13.9
2011-11-23,19.8
2011-11-23,15.9
2011-11-23,12.75
2011-11-23,23.400000000000002
2011-11-23,17.700000000000003
2011-11-23,17.700000000000003
2011-11-23,29.700000000000003
2011-11-23,14.850000000000001
2011-11-23,13.52
2011-11-23,22.5
2011-11-23,15.299999999999999
2011-11-23,19.799999999999997
2011-11-23,25.200000000000003
2011-11-23,14.940000000000001
2011-11-23,14.940000000000001
2011-11-23,8.2
2011-11-23,34.68
2011-11-23,19.799999999999997
2011-11-23,15.0
2011-11-23,15.0
2011-11-23,13.28
2011-11-23,15.0
2011-11-23,25.200000000000003
2011-11-23,19.799999999999997
2011-11-23,11.9
2011-11-23,25.0
2011-11-23,15.0
2011-11-23,15.0
2011-11-23,10.08
2011-11-23,12.5
2011-11-23,12.48
2009-12-01,1.26
2009-12-01,9.95
2009-12-01,4.65
2009-12-01,7.5
2009-12-01,5.1
2009-12-01,13.8
2009-12-01,5.49
2009-12-01,2.1
2009-12-01,9.9
2009-12-01,3.75
2009-12-01,3.95
2009-12-01,3.95
2009-12-01,11.7
2009-12-01,3.9
2009-12-01,1.25
2009-12-01,1.25
2009-12-01,1.25
2009-12-01,3.75
2009-12-01,3.75
2009-12-01,3.75
2009-12-01,5.0
2009-12-01,7.56
2009-12-01,3.3
2009-12-01,3.3
2009-12-01,12.600000000000001
2009-12-01,17.9
2009-12-01,4.25
2009-12-01,4.95
2009-12-01,7.6499999999999995
2009-12-01,7.6499999999999995
2009-12-01,7.6499999999999995
2009-12-01,7.6499999999999995
2009-12-01,7.6499999999999995
2009-12-01,7.6499999999999995
2009-12-01,7.5
2009-12-01,20.4
2009-12-01,13.65
2009-12-01,8.5
2009-12-01,2.52
2009-12-01,2.52
2009-12-01,7.5
2009-12-01,10.14
2009-12-01,2.5
2009-12-01,9.9
2009-12-01,9.9
2009-12-01,11.25
2009-12-01,15.299999999999999
2009-12-01,5.1
2009-12-01,10.2
2009-12-01,5.1
2009-12-01,5.1
2009-12-01,5.1
2009-12-01,6.75
2009-12-01,6.75
2009-12-01,6.75
2009-12-01,10.5
2009-12-01,9.9
2009-12-01,7.5
2009-12-01,23.8
2009-12-01,4.65
2009-12-01,1.25
2009-12-01,1.25
2009-12-01,1.25
2009-12-01,5.2
2009-12-01,7.5
2009-12-01,20.28
2009-12-01,8.25
2009-12-01,1.25
2009-12-01,1.25
2009-12-01,2.1
2009-12-01,4.2
2009-12-01,2.95
2009-12-01,3.9
2009-12-01,4.2
2009-12-01,1.95
2009-12-01,6.300000000000001
2009-12-01,2.1
2009-12-01,4.2
2009-12-01,2.55
2009-12-01,8.5
2009-12-01,3.4
2009-12-01,8.75
2009-12-01,9.899999999999999
2009-12-01,5.1
2009-12-01,13.52
2009-12-01,5.95
2009-12-01,13.52
2009-12-01,3.75
2009-12-01,3.75
2009-12-01,3.75
2009-12-01,3.4
2009-12-01,3.4
2009-12-01,3.4
2009-12-01,10.2
2009-12-01,10.2
2009-12-01,1.65
2009-12-01,2.5
2009-12-01,2.5
2009-12-01,3.3
2009-12-01,1.65
2009-12-01,6.75
2009-12-01,6.75
2009-12-01,6.75
2009-12-01,40.5
2009-12-11,1.25
2009-12-11,1.25
2009-12-11,12.75
2009-12-11,3.3
2009-12-11,3.3
2009-12-11,2.5
2009-12-11,3.4
2009-12-11,7.5
2009-12-11,7.5
2009-12-11,9.899999999999999
2009-12-11,7.5
2009-12-11,15.299999999999999
2009-12-11,6.75
2009-12-11,7.8
2009-12-11,7.8
2009-12-11,16.9
2009-12-11,7.5
2009-12-11,9.899999999999999
2009-12-11,6.75
2009-12-11,27.0
2009-12-11,6.75
2009-12-11,6.75
2009-12-11,6.75
2009-12-11,1.25
2009-12-11,7.5
2009-12-11,6.75
2009-12-11,5.07
2009-12-11,6.75
2009-12-11,1.26
2009-12-11,1.25
2009-12-11,1.7
2009-12-11,6.9
2009-12-11,3.75
2009-12-11,3.75
2009-12-11,7.5
2009-12-11,11.9
2009-12-11,9.9
2009-12-11,4.95
2009-12-11,3.75
2009-12-11,12.600000000000001
2009-12-11,10.2
2009-12-11,3.75
2009-12-11,3.75
2009-12-11,4.95
2009-12-11,5.9
2009-12-11,2.1
2009-12-11,2.1
2009-12-11,2.1
2009-12-11,1.65
2009-12-11,1.65
2009-12-11,1.65
2009-12-11,7.5
2009-12-11,3.9
2009-12-11,2.1
2009-12-11,13.5
2009-12-11,6.75
2009-12-11,6.75
2010-01-19,6.75
2010-01-19,6.75
2010-01-19,6.75
2010-01-19,6.75
2010-01-19,13.5
2010-01-19,7.5
2010-01-19,2.1
2010-01-19,1.25
2010-01-19,3.3
2010-01-19,3.3
2010-01-19,2.95
2010-01-19,3.38
2010-01-19,2.52
2010-01-19,7.5
2010-01-19,5.1
2010-01-19,10.14
2010-01-19,3.3
2010-01-19,3.3
2010-01-19,5.95
2010-01-19,6.75
2010-01-19,13.5
2010-01-19,10.95
2010-01-19,10.2
2010-01-19,1.95
2010-01-19,1.95
2010-01-19,1.95
2010-01-19,1.95
2010-01-19,12.600000000000001
2010-01-19,2.1
2010-01-19,2.1
2010-01-19,1.65
2010-01-19,1.65
2010-01-19,1.65
2010-01-19,5.45
2010-01-19,2.55
2010-01-19,12.600000000000001
2010-01-19,1.25
2010-01-19,2.5
2010-01-19,1.25
2010-01-19,1.25
2010-01-19,1.25
2010-01-19,1.25
2010-01-19,1.25
2010-01-19,1.65
2010-01-19,2.1
2010-01-19,10.08
2010-01-19,5.0
2010-01-19,8.75
2010-01-19,6.6
2010-01-19,6.6
2010-01-19,3.3
2010-01-19,5.1
2010-01-19,6.8
2010-01-19,12.5
2010-01-19,10.9
2010-01-19,4.25
2010-01-19,3.75
2010-01-19,3.75
2010-01-19,1.25
2010-01-19,5.1
2010-01-19,10.75
2010-01-19,7.6499999999999995
2010-01-19,7.6499999999999995
2010-01-19,1.25
2010-01-19,1.25
2010-01-19,3.75
2010-01-19,5.1
2010-01-19,5.1
2010-01-19,1.7
2010-01-19,1.7
2010-01-19,1.7
2010-01-19,2.95
2010-01-19,7.5
2010-01-19,7.5
2010-01-19,7.5
2010-01-19,2.6
2010-01-19,4.55
2010-01-19,1.65
2010-01-19,5.1
2010-01-19,2.5
2010-01-19,10.2
2010-01-19,10.2
2010-01-19,10.2
2010-01-19,1.7
2010-01-19,1.7
2010-01-19,1.7
2010-01-19,1.1
2010-01-19,1.1
2010-01-19,3.4
2010-01-19,3.4
2010-01-19,4.2
2010-01-19,6.6
2010-01-19,5.0
2010-01-19,5.0
2010-01-19,6.6
2010-01-19,3.75
2010-01-19,3.75
2010-01-19,3.75
2010-01-19,3.75
2010-01-19,4.95
2010-01-19,3.95
2010-01-19,4.95
2010-01-19,1.25
2010-01-19,1.25
2010-01-19,5.95
2010-01-19,3.75
2010-01-19,10.2
2010-01-19,2.5
2010-01-19,4.949999999999999
2010-01-19,1.25
2010-01-19,1.25
2010-01-19,1.25
2010-01-19,1.7
2010-01-19,2.55
2010-01-19,1.7
2010-01-19,4.25
2010-01-19,3.4
2010-01-19,1.7
2010-01-19,12.75
2010-01-19,6.95
2010-01-19,3.75
2010-01-19,1.95
2010-01-19,8.5
2010-01-19,7.5
2010-01-19,11.8
2010-01-19,5.9
2010-01-19,10.0
2010-01-19,10.0
2010-01-19,3.9
2010-01-19,7.5
2010-01-19,3.75
2010-01-19,1.25
2010-01-19,1.7
2010-01-19,3.4
2010-01-19,2.55
2010-01-19,6.76
2010-01-19,6.76
2010-01-19,1.69
2010-01-19,5.07
2010-02-26,2.5
2010-02-26,4.95
2010-02-26,3.75
2010-02-26,2.1
2010-02-26,2.1
2010-02-26,2.1
2010-02-26,4.2
2010-02-26,3.3
2010-02-26,3.3
2010-02-26,3.3
2010-02-26,3.3
2010-02-26,1.25
2010-02-26,2.1
2010-02-26,2.1
2010-02-26,2.1
2010-02-26,1.69
2010-02-26,1.69
2010-02-26,8.5
2010-02-26,15.299999999999999
2010-02-26,15.299999999999999
2010-02-26,5.95
2010-02-26,1.25
2010-02-26,2.55
2010-02-26,11.92
2010-02-26,4.949999999999999
2010-02-26,4.949999999999999
2010-02-26,5.5
2010-02-26,2.75
2010-02-26,5.5
2010-02-26,5.1
2010-02-26,12.600000000000001
2010-02-26,2.5
2010-02-26,2.5
2010-02-26,2.5
2010-02-26,5.8
2010-02-26,6.6
2010-02-26,3.9
2010-02-26,2.5
2010-02-26,2.5
2010-02-26,3.4
2010-02-26,3.4
2010-02-26,3.4
2010-02-26,8.850000000000001
2010-02-26,10.2
2010-02-26,3.3
2010-02-26,5.04
2010-02-26,8.5
2010-02-26,1.1
2010-02-26,2.2
2010-02-26,27.04
2010-02-26,13.52
2010-02-26,4.95
2010-02-26,15.299999999999999
2010-02-26,15.299999999999999
2010-02-26,13.2
2010-02-26,8.25
2010-02-26,8.4
2010-02-26,5.8
2010-02-26,5.8
2010-02-26,7.49
2010-02-26,14.98
2010-02-26,7.49
2010-02-26,7.49
2010-02-26,7.49
2010-02-26,7.49
2010-02-26,7.49
2010-02-26,7.49
2010-02-26,7.49
2010-02-26,3.25
2010-02-26,3.25
2010-02-26,3.25
2010-02-26,3.25
2010-02-26,3.75
2010-02-26,3.75
2010-02-26,3.4
2010-02-26,3.4
2010-02-26,3.3
2010-02-26,3.3
2010-02-26,10.5
2010-03-23,9.9
2010-03-23,9.9
2010-03-23,4.95
2010-03-23,9.9
2010-03-23,3.3000000000000003
2010-03-23,3.3000000000000003
2010-03-23,9.3
2010-03-23,3.9
2010-03-23,9.899999999999999
2010-03-23,3.9
2010-03-23,9.899999999999999
2010-03-23,5.1
2010-03-23,5.1
2010-03-23,1.95
2010-03-23,3.3
2010-03-23,3.3
2010-03-23,3.95
2010-03-23,2.1
2010-03-23,1.69
2010-03-23,2.1
2010-03-23,2.1
2010-03-23,1.95
2010-03-23,7.6499999999999995
2010-03-23,7.6499999999999995
2010-03-23,3.9
2010-03-23,10.95
2010-03-23,5.1
2010-03-23,15.299999999999999
2010-03-23,7.5
2010-03-23,12.600000000000001
2010-03-23,2.5
2010-03-23,2.5
2010-03-23,2.5
2010-03-23,5.0
2010-03-23,5.0
2010-03-23,3.75
2010-03-23,11.25
2010-03-23,4.95
2010-03-23,29.700000000000003
2010-03-23,4.95
2010-03-23,5.9
2010-03-23,7.5
2010-03-23,2.5
2010-03-23,1.25
2010-03-23,4.2
2010-03-23,4.2
2010-03-23,5.9
2010-03-23,3.4
2010-03-23,5.1
2010-03-23,3.4
2010-03-23,3.4
2010-03-23,1.7
2010-03-23,2.55
2010-03-23,1.7
2010-03-23,5.9
2010-03-23,14.98
2010-03-23,7.49
2010-03-23,7.49
2010-03-23,7.49
2010-03-23,7.49
2010-03-23,25.5
2010-03-23,6.6
2010-03-23,3.9
2010-03-23,6.6
2010-03-23,13.5
2010-03-23,1.65
2010-03-23,1.65
2010-03-23,11.8
2010-03-23,6.8
2010-03-23,19.799999999999997
2010-03-23,4.949999999999999
2010-03-23,4.949999999999999
2010-03-23,3.3
2010-03-23,7.5
2010-03-23,3.3
2010-03-23,2.55
2010-03-23,3.3
2010-03-23,3.75
2010-03-23,19.799999999999997
2010-03-23,2.5
2010-03-23,10.14
2010-06-27,10.08
2010-06-27,10.5
2010-06-27,2.55
2010-06-27,1.95
2010-06-27,1.69
2010-06-27,9.899999999999999
2010-06-27,9.9
2010-06-27,5.9
2010-06-27,3.3
2010-06-27,7.56
2010-06-27,1.95
2010-06-27,2.1
2010-06-27,12.600000000000001
2010-06-27,5.07
2010-06-27,7.5
2010-06-27,7.5
2010-06-27,3.75
2010-06-27,3.75
2010-06-27,3.75
2010-06-27,3.75
2010-06-27,3.75
2010-06-27,3.4
2010-06-27,1.25
2010-06-27,7.9
2010-06-27,3.4
2010-06-27,3.4
2010-06-27,3.25
2010-06-27,2.95
2010-06-27,3.25
2010-06-27,5.9
2010-06-27,3.3
2010-06-27,10.2
2010-06-27,3.3
2010-06-27,1.25
2010-06-27,3.4
2010-06-27,1.68
2010-06-27,1.7
2010-06-27,1.7
2010-06-27,1.95
2010-06-27,1.95
2010-06-27,1.95
2010-06-27,1.95
2010-06-27,7.5
2010-06-27,3.75
2010-06-27,7.5
2010-06-27,5.0
2010-06-27,1.25
2010-06-27,1.25
2010-06-27,1.25
2010-06-27,1.25
2010-06-27,2.95
2010-06-27,2.55
2010-06-27,3.3000000000000003
2010-06-27,4.4
2010-06-27,3.9
2010-06-27,25.5
2010-06-27,10.75
2010-06-27,5.0
2010-06-27,5.0
2010-06-27,5.0
2010-06-27,2.5
2010-06-27,6.8
2010-06-27,3.4
2010-06-27,1.68
2010-06-27,1.68
2010-06-27,1.68
2010-06-27,1.68
2010-06-27,1.68
2010-06-27,1.68
2010-06-27,5.9
2010-06-27,3.9
2010-06-27,1.65
2010-06-27,7.5
2010-06-27,6.5
2010-06-27,6.5
2010-06-27,7.8
2010-06-27,25.5
2010-06-27,19.9
2010-06-27,10.2
2010-06-27,8.5
2010-06-27,7.5
2010-06-27,10.14
2010-06-27,9.899999999999999
2010-06-27,7.49
2010-06-27,7.49
2010-06-27,7.49
2010-06-27,7.49
2010-06-27,7.49
2010-06-27,7.49
